,struct_typ,occ_type,year_built,no_stories,magnitude,distance,meandamage
6258,S1,COM2,20030514,1,5,4.399633235,0.12739
6259,URM,RES1,19930818,2,5,4.328830107,0.2207
6260,C4,RES1,19960729,3,5,4.411954164,0.22693
6261,S1,COM2,20020129,1,5,4.41167629,0.12631
6262,URM,RES1,19950802,2,5,4.396790736,0.22476
6263,W1,RES1,1944,1,5,4.38453703,0.14633
6264,URM,RES1,19881007,1,5,4.39553809,0.2103
6265,URM,RES1,20040218,1,5,4.389866069,0.24659
6266,URM,RES1,19891125,2,5,4.308076435,0.21258
6267,S1,COM2,20121212,1,5,3.559816925,0.13968
6268,W1,RES1,20060323,2,5,4.332374299,0.22427
6269,W1,RES1,1954,1,5,4.356362022,0.15508
6270,URM,RES1,19861122,1,5,4.342552429,0.2067
6271,URM,RES1,19920206,1,5,4.370314647,0.21843
6272,C4,COM2,19780817,1,5,4.357553529,0.19273
6273,URM,COM1,19950905,2,5,4.31649154,0.22508
6274,W1,RES1,20130712,2,5,4.265884083,0.23886
6275,URM,COM2,19751112,1,5,4.297357838,0.18818
6276,W1,RES1,20050715,2,5,4.251607974,0.22268
6277,W1,RES1,1908,1,5,4.286533985,0.122
6278,S1,RES1,20070102,1,5,4.244501561,0.13216
6279,W1,RES1,1944,1,5,4.2376973,0.14671
6280,URM,RES1,19760820,1,5,4.243708043,0.18992
6281,URM,RES1,1954,1,5,4.290002735,0.16052
6282,C4,RES3,19950404,4,5,4.239515377,0.22323
6283,C4,RES3,19950404,4,5,4.231977389,0.22542
6284,URM,RES1,19940300,2,5,4.235728101,0.22321
6286,W1,RES1,1924,1,5,4.259156861,0.13189
6287,URM,RES1,19821210,1,5,4.275629943,0.19973
6288,URM,RES1,1973,1,5,4.298382829,0.18514
6289,URM,RES1,1973,1,5,4.285601367,0.18518
6290,S1,COM1,20071101,1,5,4.476060138,0.12787
6291,S1,COM1,19860718,1,5,4.508435635,0.11133
6292,S1,COM2,20040419,1,5,4.502403998,0.12823
6293,C4,RES1,19910924,3,5,4.469713853,0.21391
6294,URM,RES1,19931021,1,5,4.473290399,0.22012
6295,S1,COM2,19910313,1,5,4.46938229,0.11564
6296,URM,RES1,19990413,1,5,4.473575939,0.23363
6297,S1,RES1,20000215,1,5,4.484333672,0.12409
6298,S1,COM2,20060118,3,5,4.500497649,0.09771
6299,C4,RES3,19941130,4,5,4.571814404,0.2074
6300,S1,COM2,20020930,2,5,4.519490019,0.10995
6301,S1,COM1,20141103,2,5,4.49723967,0.11233
6302,S1,COM1,20141103,2,5,4.496630634,0.11233
6303,S1,COM2,20050421,1,5,4.496452842,0.12933
6304,S1,COM2,20120620,1,5,4.522329279,0.13744
6305,URM,COM1,19890905,1,5,4.451900897,0.21204
6306,URM,RES1,19790221,1,5,4.436376615,0.19409
6307,URM,RES1,19790221,2,5,4.427143759,0.19412
6308,S1,COM3,19960809,1,5,4.447543358,0.12025
6309,URM,COM2,19991125,1,5,4.443551829,0.23376
6310,S1,COM1,20110603,2,5,4.4544191,0.11895
6311,URM,RES1,19891030,1,5,4.4577831,0.21201
6312,S1,COM2,20130516,1,5,4.466675354,0.12731
6313,S1,COM2,20060118,1,5,4.516497012,0.13039
6314,W1,RES1,1944,1,5,4.401558881,0.14628
6315,W1,RES1,1908,1,5,4.39258257,0.12177
6316,S1,RES1,20150319,3,5,4.414605702,0.10604
6317,URM,RES1,19860807,2,5,4.402756621,0.20648
6318,URM,COM2,19860807,1,5,4.415255356,0.20643
6319,S1,COM2,20060419,1,5,4.423279274,0.13061
6320,S1,COM2,20110609,1,5,4.435477937,0.13643
6321,S1,COM2,20130723,1,5,4.430628677,0.13893
6322,S1,AGR1,19950524,1,5,4.102481139,0.11007
6323,S1,COM2,20130104,1,5,4.004602586,0.12207
6324,URM,RES1,19760903,1,5,4.004553098,0.19069
6325,URM,RES1,20030725,1,5,3.813790298,0.24636
6326,S1,AGR1,20041021,1,5,3.801835288,0.12978
6327,S1,AGR1,20041021,1,5,3.79199056,0.1261
6328,S1,AGR1,20041021,1,5,3.780468942,0.12982
6329,S1,AGR1,19960106,1,5,3.886503444,0.12142
6330,C4,COM2,20010908,3,5,4.462686569,0.23855
6331,C4,COM2,1989,2,5,4.360497977,0.21238
6332,S1,COM2,20021104,2,5,4.442879763,0.1101
6333,C4,COM1,20071030,4,5,4.425828581,0.22135
6334,C4,COM2,19961106,3,5,4.367897795,0.18933
6335,URM,COM2,1972,1,5,4.326042239,0.18356
6336,URM,RES1,1954,1,5,4.129738533,0.16097
6338,C4,RES1,19990701,2,5,4.448886251,0.23373
6339,C4,RES1,20000601,2,5,4.472272565,0.23605
6340,S1,COM2,20130718,2,5,4.465676001,0.12731
6341,S1,COM2,20121221,2,5,4.44018011,0.13373
6342,URM,COM1,19840822,3,5,4.43765718,0.20269
6343,S1,RES1,19990903,1,5,4.443908344,0.12318
6344,S1,COM2,19990423,2,5,4.452171181,0.10277
6345,S1,RES1,19990123,1,5,4.45006854,0.12316
6346,C4,RES1,19990825,3,5,4.497480106,0.23353
6347,URM,COM1,19961126,2,5,4.526004443,0.22646
6348,C4,COM2,20010921,3,5,4.541735264,0.23821
6349,URM,RES1,19910819,1,5,4.547097137,0.21567
6350,S1,RES1,20050506,1,5,4.553035417,0.1292
6351,URM,RES1,1954,1,5,4.502258639,0.15991
6352,URM,RES1,19940829,1,5,4.519289715,0.22208
6353,C4,RES1,20000107,2,5,4.455719167,0.23612
6354,W1,RES1,19961221,1,5,3.974136935,0.20785
6355,W1,RES1,1949,1,5,4.065096786,0.15138
6356,S1,COM2,20100607,1,5,4.097608567,0.12472
6357,C4,RES1,20041218,2,5,3.990987494,0.2483
6358,URM,RES1,19860314,1,5,4.010873567,0.20788
6360,URM,RES1,1945,1,5,4.041827359,0.15165
6361,URM,RES1,19951218,1,5,4.056491363,0.22609
6362,S1,COM2,20140714,1,5,4.258624941,0.14064
6363,URM,RES1,1965,1,5,4.115671864,0.17445
6364,S1,COM2,20090921,1,5,4.440832125,0.13402
6365,URM,RES1,19950803,1,5,4.129423923,0.22581
6366,S1,COM2,20020515,1,5,4.122339305,0.12695
6367,URM,RES1,1993,1,5,4.239861234,0.22104
6368,URM,RES1,19930320,1,5,4.195010283,0.22121
6369,S1,COM2,20130826,2,5,4.299999777,0.13925
6370,W1,RES1,1934,1,5,4.102701397,0.13926
6371,S1,COM1,19970923,1,5,4.361279066,0.1214
6372,S1,COM2,20130808,1,5,4.264218139,0.12777
6373,C4,RES1,19981210,2,5,4.249619636,0.23219
6374,S1,COM2,20020905,1,5,4.257900833,0.12666
6375,S1,COM3,20130603,1,5,4.287436263,0.12772
6376,S1,COM3,20130603,1,5,4.286822756,0.12772
6377,S1,COM2,20140714,1,5,4.27809861,0.13658
6378,URM,RES1,1965,1,5,4.029965608,0.1747
6381,URM,RES1,19890120,1,5,4.01667975,0.21365
6382,S1,RES1,20130503,1,5,4.038809504,0.13988
6383,W1,RES1,1958,1,5,4.007526194,0.1598
6384,W1,RES1,1933,1,5,4.03573298,0.13868
6385,URM,RES1,19931015,1,5,4.053876669,0.22175
6386,C4,COM2,19830226,2,5,4.210397409,0.20172
6387,C4,COM1,20020626,3,5,4.196256739,0.24221
6388,URM,COM1,1991,1,5,4.201627973,0.21701
6389,C4,COM2,19740920,2,5,4.216304815,0.18691
6390,C4,RES1,19751205,2,5,4.207591254,0.18848
6391,URM,COM2,19750909,2,5,4.195086513,0.18852
6392,C4,COM2,20141007,4,5,4.201569757,0.24102
6393,C4,RES1,19950524,2,5,4.174269057,0.22564
6394,S1,COM2,20060918,1,5,4.218974469,0.12735
6395,C4,RES1,19841103,2,5,4.189103092,0.20358
6396,C4,COM2,1980,2,5,4.22270914,0.19649
6397,S1,COM2,20040918,4,5,4.243821581,0.09109
6398,C4,COM2,19810311,2,5,4.249296975,0.1981
6399,URM,COM2,19830407,1,5,4.260679123,0.20154
6400,URM,COM1,19760731,1,5,4.179421926,0.19013
6401,C4,RES1,19751205,2,5,4.208345071,0.18847
6402,S1,COM2,20030326,2,5,4.264189271,0.11709
6403,S1,COM2,20130513,1,5,4.279339113,0.1393
6404,S1,COM2,20060918,1,5,4.303097539,0.13089
6405,S1,COM2,20060918,1,5,4.296024643,0.13091
6406,S1,COM2,20061013,1,5,4.32279732,0.13085
6407,URM,COM1,19800721,2,5,4.205983695,0.19655
6408,S1,COM3,20040830,1,5,4.232541179,0.12885
6409,S1,COM2,20060918,1,5,4.264024984,0.13098
6410,URM,RES1,19870630,1,5,4.293592966,0.20876
6411,S1,COM2,20021104,3,5,4.249019827,0.0949
6412,S1,COM1,20071224,2,5,4.318867561,0.11511
6413,URM,RES1,19991123,1,5,4.27943125,0.23444
6414,C4,COM1,1984,2,5,4.233852887,0.20342
6415,C4,RES1,19860729,2,5,4.238580112,0.20708
6416,S1,COM2,20080507,1,5,3.390199493,0.12392
6417,S1,COM2,20011112,1,5,4.317847796,0.12191
6418,C4,RES4,19950912,4,5,4.365392114,0.21022
6419,URM,RES1,19950810,2,5,4.455169773,0.22452
6420,C4,RES1,19950810,3,5,4.442985467,0.21585
6421,S1,COM2,19960229,2,5,4.501065962,0.10478
6422,W1,RES1,20050315,1,5,4.403145827,0.22209
6423,C4,RES4,19980317,6,5,4.528380859,0.19654
6424,S1,COM2,20130525,1,5,4.437127474,0.13495
6425,S1,COM2,20101012,1,5,4.563755796,0.11765
6426,URM,COM1,19750319,1,5,4.214929218,0.18845
6427,URM,RES1,19810410,2,5,4.23341746,0.19815
6428,C4,COM2,19910914,2,5,4.177499184,0.2171
6429,S1,COM2,20110223,1,5,4.211354958,0.1256
6431,C4,COM1,20040703,4,5,4.248145375,0.23761
6433,URM,COM1,19930426,1,5,4.234447113,0.22106
6434,W1,COM1,1946,1,5,4.169869541,0.14854
6435,URM,RES1,1946,1,5,4.170275255,0.15232
6436,URM,RES1,1982,1,5,4.087361634,0.20038
6437,W1,RES1,1946,1,5,4.046222296,0.14885
6438,URM,RES1,19751117,1,5,4.084845216,0.18887
6439,URM,RES1,19830400,1,5,4.097162738,0.20211
6440,C4,RES1,19960920,2,5,4.12207436,0.22808
6442,URM,RES1,19950817,1,5,4.158934177,0.2257
6443,S1,COM2,20141002,2,5,4.156309583,0.12288
6444,C4,COM1,19960305,2,5,4.160098454,0.22794
6445,S1,RES1,20091119,1,5,4.165937832,0.13467
6446,URM,COM2,19851223,2,5,4.169625724,0.20547
6447,W1,COM1,1946,1,5,4.167211614,0.14855
6448,W1,RES1,1946,1,5,4.128711818,0.14865
6449,S1,RES1,20070921,2,5,4.133441212,0.12142
6450,W1,RES1,1914,1,5,4.760772852,0.12442
6451,W1,RES1,1914,1,5,4.740865883,0.12447
6452,W1,RES1,1924,1,5,4.719942696,0.13078
6453,W1,RES1,1951,1,5,4.725957658,0.15133
6454,URM,RES1,19941231,1,5,4.731849748,0.22119
6455,URM,RES1,20011024,1,5,4.702714825,0.23749
6456,URM,RES1,1946,1,5,4.82264677,0.15051
6457,URM,COM1,20050201,1,5,4.847065958,0.24715
6458,C4,RES3,20071029,15,5,4.638982343,0.15849
6459,C4,RES3,20071029,14,5,4.628641607,0.16152
6460,C4,RES3,20071029,15,5,4.59621791,0.15861
6461,C4,RES3,20071029,14,5,4.594177952,0.16162
6462,URM,RES1,19890410,1,5,4.677040881,0.21115
6463,URM,RES1,1924,1,5,4.684620023,0.1317
6464,W1,RES1,1914,1,5,4.692646457,0.12458
6465,URM,RES1,19950810,1,5,4.68789315,0.22355
6466,S1,COM2,20080701,2,5,4.829310632,0.0988
6467,S1,COM2,20080220,1,5,4.894776492,0.12796
6468,S1,RES1,20120522,1,5,3.902097696,0.13893
6469,W1,RES1,1946,1,5,4.697906853,0.14713
6470,URM,RES1,1961,1,5,4.640663606,0.16772
6471,URM,RES1,1946,1,5,4.674501699,0.15094
6472,S1,COM2,20111013,2,5,4.681838055,0.11845
6473,W1,RES1,1946,1,5,4.650424984,0.14726
6474,S1,COM2,20120309,1,5,5.014448809,0.13227
6475,C4,COM1,20021030,2,5,4.736424891,0.23984
6476,S1,COM1,20130204,1,5,4.752902511,0.12663
6477,S1,COM2,20091224,1,5,4.677404771,0.13343
6478,S1,COM1,20130523,2,5,4.909134114,0.11489
6479,S1,COM2,19950703,1,5,4.954568994,0.11817
6480,C4,RES1,19960909,2,5,4.934996477,0.22469
6481,S1,COM2,20120724,1,5,4.865488841,0.13655
6482,URM,RES1,1908,1,5,4.145869283,0.12171
6483,URM,RES1,1946,1,5,4.162809507,0.15234
6484,URM,RES1,1954,1,5,4.170831029,0.16086
6485,W1,RES1,1944,1,5,4.20320773,0.1468
6486,W1,RES1,1944,1,5,4.192898815,0.14682
6487,S1,RES1,19990227,1,5,4.197174656,0.12372
6488,URM,RES1,19910828,1,5,4.22786694,0.21691
6489,URM,RES1,1993,2,5,4.211101282,0.22115
6490,C4,RES3,20001229,15,5,4.602881595,0.14849
6491,C4,RES3,20001229,15,5,4.596955478,0.14851
6492,C4,RES3,20001229,15,5,4.557202808,0.14862
6493,S1,COM2,20060830,1,5,4.547500988,0.13032
6494,S1,COM2,20040109,2,5,4.603900367,0.11162
6495,S1,COM2,20040924,1,5,4.671633746,0.12782
6496,URM,COM2,20030108,1,5,4.720794957,0.24247
6497,S1,COM2,20140704,2,5,4.729077435,0.1216
6498,URM,RES1,1952,1,5,4.681216325,0.15718
6500,URM,RES1,1964,1,5,4.623738215,0.17157
6501,S1,RES1,20140820,1,5,4.604315555,0.13976
6502,S1,COM2,20140210,2,5,4.649712679,0.10461
6503,C4,RES3,20001229,13,5,4.696755494,0.15584
6504,C4,RES3,20001229,1,5,4.615727198,0.23542
6505,C4,RES3,20001229,15,5,4.631994892,0.14841
6506,URM,RES1,19960702,1,5,4.755373452,0.22548
6507,URM,RES1,19960304,1,5,4.738775275,0.22555
6508,URM,RES1,19960304,1,5,4.742723729,0.22554
6509,URM,RES1,19980907,1,5,4.729127725,0.23016
6510,URM,RES1,1959,1,5,4.666557788,0.16521
6511,C4,RES1,19970116,1,5,4.669291926,0.22811
6512,URM,RES1,1984,1,5,4.689119577,0.20174
6513,W1,RES1,1952,1,5,4.691448832,0.15232
6514,S1,RES1,20040514,1,5,4.105114709,0.12913
6515,W1,RES1,1946,1,5,4.106168916,0.1487
6516,W1,RES1,1946,1,5,4.093681967,0.14874
6517,C4,COM2,20130121,5,5,4.08698089,0.2441
6518,W1,RES1,1946,1,5,4.074445827,0.14878
6519,W1,RES1,1946,1,5,4.050951257,0.14884
6520,S1,RES1,19930624,1,5,4.057062377,0.11828
6521,URM,RES1,19930212,1,5,4.06691936,0.2217
6522,URM,RES1,19850628,1,5,4.065006214,0.20584
6523,URM,RES1,19850628,1,5,4.072881652,0.20581
6524,W1,RES1,1946,1,5,4.077911976,0.14878
6525,W1,RES1,1946,1,5,4.088606159,0.14875
6526,W1,RES1,1946,1,5,4.082359342,0.14876
6527,URM,RES1,19860828,2,5,4.08406767,0.20763
6528,W1,RES1,1946,1,5,4.094452311,0.14873
6529,C4,COM2,19980526,2,5,4.123523043,0.2327
6530,W1,RES1,1946,1,5,4.007095903,0.14895
6531,URM,RES1,19960809,1,5,3.947220186,0.22875
6532,URM,RES1,1946,1,5,4.110439803,0.15248
6533,URM,RES1,19810703,1,5,4.112741498,0.19857
6534,URM,COM2,19890810,2,5,4.134862054,0.21322
6535,URM,RES1,19890810,2,5,4.120339616,0.21328
6536,W1,RES1,1946,1,5,4.125926861,0.14865
6537,URM,RES1,19860908,2,5,4.063361966,0.2077
6538,W1,RES1,1908,1,5,3.999300019,0.12261
6539,W1,RES1,1908,1,5,3.976494701,0.12265
6540,W1,RES1,1908,1,5,3.929089712,0.12275
6541,URM,RES1,1980,1,5,3.999261809,0.19724
6542,URM,RES1,1978,1,5,4.002151504,0.19391
6543,URM,RES1,19960206,1,5,3.956918515,0.22872
6544,C4,COM2,1970,1,5,3.956816728,0.18181
6545,C4,RES1,20011207,2,5,4.027297436,0.24038
6546,W1,RES1,1946,1,5,4.138913103,0.14862
6547,URM,RES1,19961123,1,5,4.180744364,0.22786
6548,W1,COM2,1946,1,5,4.178912261,0.14852
6549,URM,RES1,1983,1,5,4.196506569,0.20177
6551,URM,RES1,19910627,2,5,4.185616765,0.21707
6552,W1,COM2,1946,1,5,4.152772825,0.14859
6553,W1,RES1,1946,1,5,4.203587836,0.14846
6554,URM,RES1,19850628,1,5,4.107915752,0.20569
6555,W1,RES1,1946,1,5,4.082684017,0.14876
6556,URM,RES1,19771222,1,5,4.087723644,0.19202
6557,URM,RES1,19860807,2,5,4.111911732,0.20753
6558,URM,RES1,1946,1,5,4.104067434,0.1525
6559,W1,RES1,1946,1,5,4.094448698,0.14873
6560,S1,COM2,19950619,3,5,4.107199692,0.12003
6561,W1,RES1,1946,1,5,4.125690656,0.14866
6562,W1,RES1,1946,1,5,4.055865019,0.14883
6563,URM,RES1,19860218,2,5,4.06825062,0.20768
6564,URM,RES1,19821011,1,5,4.072653211,0.20043
6565,URM,RES1,19961029,2,5,4.063254576,0.22831
6566,W1,RES1,1946,1,5,4.089996691,0.14875
6567,W1,RES1,1946,1,5,4.08961599,0.14875
6568,W1,RES1,1946,1,5,4.096497131,0.14873
6569,W1,RES1,1946,1,5,4.101060703,0.14872
6570,URM,RES1,19920827,2,5,4.059965788,0.21961
6571,URM,RES1,19861022,2,5,4.017539701,0.20786
6572,URM,RES1,19880923,1,5,4.014265671,0.21169
6573,URM,RES1,19851217,1,5,4.040387564,0.20592
6574,W1,RES1,1946,1,5,4.075927277,0.14878
6575,URM,RES1,20040902,2,5,4.061162535,0.24801
6576,W1,RES1,1946,1,5,4.071759821,0.14879
6577,W1,RES1,1946,1,5,4.083604172,0.14876
6578,S1,COM2,20110504,1,5,4.169705524,0.13707
6579,W1,RES1,1946,1,5,4.133727681,0.14863
6580,C4,RES1,19951110,1,5,4.187250484,0.22559
6581,W1,RES1,1946,1,5,4.138609368,0.14862
6582,W1,RES1,1946,1,5,4.141449752,0.14862
6583,C4,RES1,19940816,2,5,4.224239603,0.22325
6584,W1,COM1,1946,1,5,4.233997296,0.14838
6585,C4,COM1,20060824,4,5,4.238676654,0.21498
6586,URM,IND1,1974,1,5,4.140780603,0.18716
6587,C4,COM8,19951030,2,5,4.155253452,0.22572
6588,URM,COM1,19950721,2,5,4.180069873,0.22562
6589,S1,COM2,20071126,1,5,4.146953042,0.13238
6590,W1,RES1,1946,1,5,4.215979769,0.14842
6591,URM,COM1,19830128,1,5,4.164856052,0.20188
6592,W1,RES1,19950721,1,5,4.179575518,0.2055
6593,C4,RES1,19950721,2,5,4.198397466,0.22555
6594,C4,COM2,19940812,2,5,4.213116976,0.2233
6595,C4,RES1,19830929,1,5,4.149140216,0.20193
6596,URM,COM1,19910827,2,5,4.152427976,0.21719
6597,W1,RES1,19821223,1,5,4.16422928,0.18657
6598,C4,RES1,19960710,2,5,4.17110954,0.22789
6599,W1,RES1,1946,1,5,4.14544702,0.1486
6600,C4,RES1,20120607,4,5,4.117055334,0.24109
6601,C4,RES1,20020916,3,5,4.129018151,0.24249
6602,C4,COM1,19940726,1,5,4.218543802,0.22328
6603,W1,COM2,1946,1,5,4.211000328,0.14844
6605,S1,COM2,19990929,1,5,4.122390139,0.12388
6606,S1,RES1,20031212,1,5,4.128721042,0.128
6607,W1,RES1,1946,1,5,4.178037774,0.14852
6608,S1,RES1,19950927,3,5,4.193076472,0.08978
6609,S1,COM2,20010526,2,5,4.206233331,0.10966
6610,C4,RES1,19990407,1,5,4.310604595,0.23431
6611,S1,COM2,20040205,1,5,4.313156175,0.125
6612,S1,COM1,19920718,2,5,4.322018928,0.11683
6613,URM,RES1,19950605,2,5,4.30937581,0.22511
6614,C4,COM1,19890713,3,5,4.293302865,0.21264
6615,C4,RES1,19830305,2,5,4.250697717,0.20158
6616,URM,COM2,1974,1,5,4.258966606,0.18677
6617,URM,RES1,1984,2,5,4.279468425,0.20326
6618,C4,COM2,19911109,5,5,4.243195206,0.21685
6619,C4,COM2,1983,1,5,4.282364588,0.20146
6620,S1,COM2,19911211,1,5,4.288460157,0.11602
6621,C4,COM2,20050318,3,5,4.311403154,0.24724
6622,C4,RES1,19991026,2,5,4.312114892,0.23431
6623,C4,RES1,19971030,3,5,4.298901377,0.22966
6624,C4,COM1,1944,2,5,4.270659293,0.15007
6625,S1,COM2,19940110,1,5,4.274359592,0.11875
6626,URM,COM2,19990603,1,5,4.249722046,0.23457
6627,C4,COM4,19891010,3,5,4.26739528,0.21274
6628,C4,COM2,20150213,5,5,4.270811089,0.22122
6629,URM,COM1,19800902,2,5,4.233973606,0.19645
6630,URM,COM2,19900306,1,5,4.329472144,0.21449
6631,URM,COM2,1988,2,5,4.242607705,0.21087
6632,URM,RES1,19880711,2,5,4.23923587,0.21088
6633,URM,COM2,1946,1,5,4.201717549,0.15224
6634,C4,RES1,19971208,2,5,4.175326018,0.23016
6635,C4,COM2,19971118,2,5,4.208177723,0.23003
6636,C4,COM2,19980117,2,5,4.209487966,0.23235
6637,C4,COM2,19851116,4,5,4.22617903,0.20331
6638,C4,COM1,19780816,2,5,4.258862675,0.19306
6639,W1,RES1,1946,1,5,4.248559833,0.14834
6640,W1,COM2,1946,1,5,4.253489418,0.14833
6641,W1,COM1,1946,1,5,4.261246979,0.14831
6642,W1,RES1,1908,1,5,4.181848134,0.12223
6643,URM,RES1,20040924,1,5,4.169280189,0.24755
6644,W1,RES1,20040924,2,5,4.195350929,0.22103
6645,W1,RES1,20041006,1,5,4.189168042,0.22105
6646,URM,RES1,19950805,1,5,4.228567923,0.22543
6647,URM,RES1,19831027,1,5,4.213397115,0.20171
6648,URM,RES1,19791203,1,5,4.232674323,0.19479
6649,URM,RES1,19951117,2,5,4.249518003,0.22535
6650,URM,RES1,19841222,1,5,4.135907552,0.20377
6651,URM,RES1,19841222,1,5,4.128053468,0.20379
6652,C4,RES3,19911015,4,5,4.142315154,0.21723
6653,C4,RES3,19911015,4,5,4.126251355,0.21729
6654,S1,RES1,19961114,1,5,4.134945634,0.12092
6655,URM,RES1,19970711,1,5,4.159675398,0.23022
6656,URM,RES1,19960923,1,5,4.15956338,0.22794
6657,W1,RES1,1908,1,5,4.150435691,0.12229
6658,S1,COM1,20150730,1,5,3.752931149,0.14314
6659,C4,RES1,20120307,5,5,4.05485876,0.23592
6660,URM,RES1,19990710,1,5,4.036593261,0.23542
6661,C4,RES1,20110520,5,5,4.043378602,0.24443
6662,S1,COM2,19910429,1,5,4.0198411,0.11655
6663,URM,RES1,19920715,2,5,4.046724913,0.21966
6664,URM,RES1,19841218,1,5,4.073943285,0.20398
6665,URM,RES1,19850128,2,5,4.053892036,0.20588
6666,S1,COM2,20040429,2,5,4.166932813,0.09663
6667,URM,COM2,19980414,1,5,4.1841612,0.23245
6668,URM,COM2,20010711,2,5,6.229411636,0.22984
6669,S1,COM2,20000530,2,5,6.284439483,0.10418
6670,URM,RES1,1975,1,5,5.772260684,0.18269
6671,C4,COM2,19960127,3,5,5.833505907,0.22045
6672,S1,RES1,19920130,1,5,5.747936757,0.11354
6673,S1,COM2,20121227,1,5,5.788661359,0.13393
6674,W1,RES1,1949,1,5,4.40446971,0.15049
6675,URM,RES1,1956,1,5,4.437385632,0.16237
6676,W1,RES1,1944,1,5,4.431301417,0.1462
6677,URM,RES1,19860927,1,5,4.395071616,0.20651
6678,W1,COM2,1944,1,5,4.279379584,0.1466
6679,C4,COM2,19790228,2,5,4.29011128,0.1946
6680,URM,COM1,19851021,1,5,4.309220309,0.20497
6681,S1,COM2,20070530,1,5,4.338190131,0.12818
6682,W1,RES1,1934,1,5,4.40159948,0.13853
6683,W1,IND1,1944,1,5,4.355548504,0.1464
6684,W1,RES1,1944,1,5,4.386720888,0.14632
6685,W1,RES1,1944,1,5,4.364364402,0.14638
6686,S1,COM2,20050826,1,5,4.354869152,0.12966
6688,URM,RES1,19841218,1,5,4.370560623,0.20293
6689,S1,COM2,20150706,1,5,4.445724461,0.14147
6692,URM,RES1,19860417,1,5,4.447399145,0.20631
6693,C4,COM1,20001201,2,5,4.47558914,0.23603
6695,W1,RES1,1944,1,5,4.458937221,0.14613
6696,URM,COM2,19880820,2,5,4.372483953,0.21039
6697,W1,COM2,1944,1,5,4.356868212,0.1464
6698,URM,RES1,1908,1,5,4.223452175,0.12155
6699,W1,RES1,1944,1,5,4.272260225,0.14662
6700,W1,RES1,1946,1,5,4.265464614,0.1483
6701,W1,RES1,1961,1,5,4.290576861,0.16198
6702,C4,COM1,1979,2,5,4.349817347,0.19439
6703,URM,RES1,1954,1,5,4.325012672,0.16042
6706,S1,COM2,19910826,1,5,4.174206968,0.11294
6707,C4,COM1,20090805,6,5,4.161988409,0.20307
6708,C4,RES3,19920520,4,5,4.151459341,0.21927
6709,C4,RES3,19920520,4,5,4.133348455,0.21933
6710,URM,RES1,19950902,2,5,4.18131936,0.22561
6711,URM,RES1,19820506,1,5,4.049775684,0.20051
6712,S1,COM1,20140514,1,5,4.060593915,0.14112
6713,URM,RES1,19850628,1,5,4.04288059,0.20591
6714,URM,IND1,1960,1,5,4.230706892,0.16774
6715,URM,COM2,19790515,1,5,4.297943288,0.19457
6716,C4,COM2,19901228,2,5,4.210530106,0.21494
6717,C4,COM2,19870915,2,5,4.252542779,0.20891
6718,C4,COM2,19830809,2,5,4.264919722,0.20153
6719,C4,RES1,19960910,1,5,4.280105171,0.22746
6720,URM,COM1,19901112,1,5,4.192215517,0.21501
6721,URM,RES1,19870903,1,5,4.185018006,0.20916
6722,W1,RES1,1908,1,5,4.308920165,0.12196
6723,C4,REL1,20071015,3,5,4.318735681,0.24524
6724,W1,RES1,1944,1,5,4.309323983,0.14652
6725,W1,RES1,1944,1,5,4.298913441,0.14655
6726,URM,RES1,1979,1,5,4.275478492,0.19465
6727,URM,RES3,19870526,3,5,4.240058735,0.20896
6728,URM,RES3,19870526,3,5,4.224745403,0.20902
6729,URM,RES1,19910328,1,5,4.224603531,0.21692
6730,S1,COM1,19851227,1,5,4.338105138,0.11086
6731,W1,RES1,1950,1,5,4.357474652,0.15148
6732,C4,RES1,19800108,2,5,4.32337331,0.19615
6733,URM,RES1,19921128,1,5,4.351569798,0.2185
6734,URM,COM2,1944,1,5,4.340522829,0.14988
6735,C4,COM1,20000908,2,5,4.316556671,0.23671
6736,C4,COM2,19780713,2,5,4.324639436,0.19284
6737,S1,COM2,20130828,2,5,4.316267269,0.12142
6738,S1,RES1,20130704,1,5,3.932244808,0.12849
6740,S1,COM1,20111014,1,5,3.902914561,0.13376
6741,S1,COM1,20111014,1,5,3.884536906,0.13773
6742,W1,RES1,1908,1,5,3.936827386,0.12273
6743,W1,RES1,1908,1,5,3.935008045,0.12274
6744,URM,RES1,1961,1,5,3.87022617,0.17
6745,W1,RES1,1906,1,5,3.967796964,0.12154
6746,URM,RES1,20041028,1,5,4.045492924,0.24807
6747,URM,RES1,19981204,2,5,4.00119498,0.23318
6748,URM,RES1,19851216,2,5,4.029974559,0.20596
6749,W1,RES1,1946,1,5,4.016938491,0.14893
6750,URM,RES1,19851101,1,5,4.023977282,0.20598
6751,URM,RES1,19840608,1,5,4.011408529,0.2042
6752,C4,RES1,19971004,2,5,3.989818198,0.23088
6753,W1,RES1,1908,1,5,3.95729849,0.12269
6754,URM,RES1,19940723,2,5,4.129520804,0.22362
6755,URM,RES1,1946,1,5,4.137497228,0.15241
6756,W1,RES1,1946,1,5,4.13595195,0.14863
6757,URM,RES1,19870601,2,5,4.119710713,0.20939
6758,W1,RES1,1946,1,5,4.064462926,0.14881
6759,W1,RES1,1946,1,5,4.094647631,0.14873
6760,URM,RES1,1989,1,5,4.106945029,0.21333
6762,W1,RES1,1946,1,5,4.086012393,0.14876
